ID,FirstName,LastName,Age,Alumni,MarriedToAlum,StudentOrg,Volunteer,Affiliations,EventCount,AvgGivingLast5Yrs,MajorGiftProspect,GiftCount,CapacityValue
483308439,Lilly,Kaiser,73,1,0,0,0,1,1,80,0,13,5109
483338731,Demetrius,Scott,52,1,0,1,0,1,0,163,0,15,8789
483342290,Miranda,Douglas,53,1,0,0,0,0,0,977,0,2,5789
483360727,Emory,Davies,64,1,0,0,0,1,0,3005,0,34,34617
483390627,Mariyah,Torres,40,1,1,1,0,1,0,256,0,7,1940
483391525,Alfonso,Doyle,54,1,0,1,0,1,0,134,0,21,13592
483391806,Marianna,Bryan,74,1,0,0,0,0,0,184,0,30,29944
483484050,Keenan,Harper,63,1,0,0,0,1,0,236,0,48,28203
483507430,Paola,George,62,1,0,0,0,1,0,360,0,35,24049
483523338,Madelyn,Jarvis,48,1,0,4,0,0,0,448,0,55,25213
483525209,Kaden,Martinez,70,1,0,1,0,1,0,275,0,25,36314
483543607,Russell,Kirk,75,1,0,0,0,0,0,78,0,35,13736
483548773,Krish,Matthews,76,0,0,0,0,0,0,139,0,29,10053
483589689,Ayana,Cole,46,1,0,0,0,0,0,389,0,6,7949
483643702,Danielle,Mueller,44,0,0,0,0,1,4,938,0,13,7283
483716576,Mohamed,Cross,49,1,0,0,0,1,0,133,0,15,4529
483735706,Tenley,Graves,79,1,0,0,0,0,0,161,0,22,42391
483757220,Collins,Rubio,57,1,0,0,0,0,0,317,0,17,37325
483844610,Santino,Contreras,70,1,1,0,0,1,0,203,0,46,37158
483942655,Dariel,Beck,51,1,0,1,0,0,0,190,0,14,25999
483991379,Jon,Decker,62,1,0,0,0,0,0,227,0,32,27529
483996219,Karter,Jones,66,1,0,0,0,1,0,351,0,67,39910
484037056,Conor,Booth,60,1,1,2,0,0,0,379,0,70,47144
484061710,Reece,Conley,66,0,0,0,0,1,1,891,0,17,298290
484083121,Jayla,Walls,33,1,1,0,0,1,1,1532,0,9,21805
484089920,Melvin,Hampton,54,1,1,2,0,2,0,728,0,263,14331
484095069,Desmond,Pennington,70,1,1,1,0,1,0,264,0,71,45958
484159185,Naomi,Costa,65,1,1,2,0,0,0,320,0,52,33428
484162667,Kamryn,Townsend,73,1,0,0,0,0,0,224,0,17,46675
484176258,Amara,Mccall,69,1,0,0,0,0,0,855,0,47,46357
484191445,Henley,Rodgers,68,1,0,0,0,0,0,90,0,8,43738
484211089,Tadeo,Lara,58,1,0,1,0,3,7,2216,0,50,49106
484222074,Patricia,Mitchell,52,1,0,0,0,0,0,933,0,17,31713
484228582,Major,Chambers,55,1,1,3,0,1,0,697,0,92,35891
484249003,Salvatore,Walsh,74,1,0,3,0,2,0,235,0,77,14415
484296786,Jesse,Goodwin,48,1,1,0,0,0,0,675,0,10,11852
484298290,Chanel,Mcintosh,87,1,0,0,0,0,0,106,0,34,3848
484315354,Grayson,Alexander,61,1,1,0,0,0,0,417,0,74,17084
484320038,Ezequiel,Owen,57,1,0,0,0,2,0,15683,1,10,29966
484361538,Creed,Mercer,61,1,1,0,0,1,0,129,0,46,40580
484447074,Armando,Meza,61,1,1,1,0,1,0,860,0,39,40442
484464567,Ella,Shannon,66,0,0,0,0,1,0,2888,0,35,22803
484469354,Karlee,Fowler,62,1,0,0,0,2,5,2009,0,70,38132
484482983,Daisy,Levine,42,1,0,0,0,1,0,1210,0,23,43293
484533887,Brynlee,Tapia,77,1,0,0,0,0,0,102,0,1,48152
484576047,Foster,Gardner,69,1,0,0,0,3,2,3137,1,98,44337
484668437,Logan,Fowler,56,1,0,0,0,1,0,911,0,31,27148
484695372,Blaire,Wells,67,1,1,0,0,2,3,3909,1,279,30953
484702505,Keyla,Ortiz,70,1,0,0,0,1,0,825,0,43,39110
484708342,Nylah,Jimenez,71,1,0,0,0,1,4,86,0,13,36954
484714845,Kairi,Berry,89,1,0,0,0,1,0,142,0,28,49279
484830789,Conrad,Hill,85,0,0,1,0,0,1,58,0,13,1101
484862771,Nicole,Frye,40,1,0,1,0,1,1,240,0,13,7283
484871349,Alejandra,Brewer,70,1,0,0,0,5,16,22229,1,49,163623
484887627,Joanna,Burke,93,1,0,2,0,0,0,406,0,40,45953
484889141,Brent,Zuniga,66,1,0,0,0,3,1,2017,0,52,39308
484920037,Jocelyn,Welch,70,1,0,0,0,2,6,6786,1,61,58426
484962899,Angie,Howell,52,1,0,1,0,2,4,764,0,51,20880
484966560,Santana,Mcneil,76,1,0,0,1,2,1,1384,0,63,29605
484974232,Skye,Strickland,56,1,0,0,0,0,0,324,0,18,47150
484982223,Jazlyn,Melton,35,1,1,0,0,1,0,11849,0,40,22842
485018866,Nala,Neal,39,1,0,2,0,1,1,759,0,19,12601
485019698,Kassidy,Price,73,1,0,0,0,1,0,138,0,43,30789
485161558,Greta,Ramsey,53,1,0,0,0,0,0,230,0,16,42596
485164989,Milana,Baldwin,59,1,1,0,0,0,4,404,0,46,27095
485255474,Leila,Watson,88,1,0,0,0,0,3,92,0,13,21296
485313060,Jordy,Copeland,43,1,1,1,0,2,0,1659,0,14,2252
485344958,Aniyah,Meza,73,1,0,0,0,0,0,269,0,33,45565
485363714,Melany,Marks,31,1,1,0,0,1,0,9250,0,25,18260
485365384,Jaylynn,Combs,49,1,1,0,0,1,0,1249,0,37,15897
485369728,Turner,Johnston,75,0,0,0,0,0,0,641,0,4,11204
485373992,Jesus,Wilson,55,1,0,0,0,1,0,767,0,55,9067
485421704,Allison,Mccormick,72,1,0,0,0,1,0,605,0,15,24069
485472841,Harlan,Gill,76,1,0,0,0,1,0,197,0,83,32227
485476822,Vera,Haley,53,1,1,0,0,1,0,283,0,22,36062
485545288,Darwin,Kennedy,67,0,0,0,0,0,0,70,0,3,17543
485587032,Ricardo,Flowers,89,0,0,0,0,2,5,2678,1,194,16548
485632995,Chaya,Maddox,62,1,0,0,0,0,0,83,0,9,4956
485697519,Hayes,Gaines,59,1,0,0,0,1,0,140,0,22,20799
485735391,Callen,Frank,54,0,0,0,0,2,15,1104,0,28,352
485751611,Melody,Mccarthy,60,1,0,2,0,0,0,80,0,23,516
485794928,Aubri,Galvan,73,1,0,1,0,0,0,107,0,21,44957
485800655,Solomon,Pearson,92,1,0,1,0,0,0,311,0,96,39395
485814256,Naomi,Stewart,71,1,0,0,0,0,0,65,0,20,48218
485914224,Blaine,Maynard,64,1,0,0,0,2,8,2660,0,34,42401
485945325,Bailee,Erickson,63,0,0,0,0,0,0,819,0,20,17164
485969960,Jaycee,Armstrong,67,1,0,0,0,0,0,96,0,14,12210
486108032,Brenna,Ware,83,1,0,0,0,1,0,101,0,41,38339
486112860,Orion,Acosta,47,0,0,0,0,0,0,316,0,3,3751
486123213,Kiera,Mosley,65,1,0,0,0,0,0,121,0,21,32240
486126567,Hadassah,Hendricks,70,1,0,0,0,1,0,97,0,20,33560
486162450,Eli,Dunlap,66,0,0,0,0,3,3,5560,1,37,91763
486183340,Major,Heath,81,1,0,0,0,1,0,142,0,25,38798
486199625,Carter,Higgins,64,1,0,0,0,0,0,184,0,16,40462
486208120,Amia,Nguyen,52,1,1,0,0,1,0,195,0,33,19248
486220324,Amirah,Nielsen,74,1,0,0,0,2,0,2731,1,92,25015
486253057,Anders,Bradford,64,1,1,0,0,1,1,1557,0,148,26079
486288434,Hayden,Brandt,55,0,0,0,0,0,0,370,0,1,2544
486321061,Peyton,Collins,69,1,0,0,0,1,0,295,0,33,42849
486360855,Reyna,Jordan,71,0,0,0,0,0,0,285,0,9,147
486373667,Ada,Barnes,75,1,0,0,0,1,0,103,0,13,37883
486442056,Ismael,Pacheco,63,1,1,0,0,0,0,236,0,10,33431
486448135,Chance,Davies,67,1,0,0,0,1,0,287,0,33,38131
486518648,Megan,Beltran,65,1,0,2,0,0,0,70,0,13,34687
486520546,Aarav,Stewart,70,1,0,3,0,0,0,113,0,12,37454
486531516,Genevieve,Mann,43,1,0,0,0,0,0,750,0,9,1629
486550101,Valentino,Lozano,62,1,0,0,0,2,0,5185,1,33,36400
486555859,Zachariah,Newman,56,1,0,2,0,1,0,320,0,24,41074
486561771,Nathalia,Chandler,30,1,0,2,0,1,3,3750,0,5,6100
486591918,Cora,Sullivan,55,0,0,0,0,0,0,917,0,27,19776
486644042,Carly,Conrad,86,0,0,0,0,0,0,55,0,17,14478
486696169,Delilah,Sutton,59,1,0,0,0,0,0,358,0,22,23087
486728380,Johan,Novak,92,1,0,0,0,3,0,3231,1,8,31274
486741428,Maia,Diaz,65,0,0,0,0,0,0,135,0,2,15420
486743012,Willa,Sheppard,46,1,0,0,0,0,0,304,0,19,2008
486755371,Albert,Kline,85,1,0,0,0,0,0,78,0,35,9886
486760392,Malaya,Zamora,72,1,0,2,0,2,1,1956,0,117,46292
486769149,Amir,Duncan,52,1,0,1,0,3,1,4750,0,94,34174
486790595,Jayden,Banks,75,1,0,2,0,0,0,56,0,15,37206
486817336,Delilah,Perez,41,1,0,0,0,2,0,12747,1,17,39290
486821546,Felix,Cervantes,35,1,0,0,0,1,0,710,0,12,211
486848122,Devon,Reyes,38,1,0,0,0,1,0,1950,0,13,19882
486861108,Vanessa,Peters,41,1,1,0,0,0,0,225,0,12,6375
486867571,Leilani,Mahoney,67,1,1,0,0,1,0,247,0,40,27985
486889816,Elin,Schultz,53,1,0,0,0,3,0,4411,0,24,31297
486890631,Kayleigh,Nichols,62,1,0,0,0,1,0,287,0,28,46543
486906687,Morgan,Kaiser,46,1,0,0,0,1,0,2522,0,30,41332
486952188,Addison,Blankenship,65,1,1,1,0,1,0,73,0,16,33678
487008042,Addilyn,Ford,64,1,0,0,0,3,16,6249,1,52,152919
487035966,Coraline,Norris,76,1,0,1,0,0,0,417,0,7,48210
487047002,Julianna,Rocha,61,1,0,0,0,0,0,98,0,13,17583
487064313,Connor,Leach,69,1,0,0,0,1,1,242,0,30,29087
487154776,Rowan,Waters,52,1,0,2,0,1,0,110,0,16,22064
487170247,Louis,Dalton,60,1,1,0,1,2,6,2447,0,81,210336
487181205,Preston,Coffey,50,1,0,1,0,1,0,335,0,16,19520
487196445,Lana,Finley,58,1,1,2,0,2,4,7762,1,89,35811
487208280,Emmalynn,Griffith,73,0,0,0,0,2,3,2461,0,64,2126
487251442,Ashton,Reynolds,36,1,0,0,0,1,2,11225,0,31,13676
487262911,Kyla,Sanchez,49,1,1,3,0,0,0,355,0,29,11087
487289025,Maximilian,Clements,51,1,0,1,0,0,0,315,0,14,16945
487292985,Nico,Leonard,42,1,0,1,0,4,0,20019,1,14,25474
487304187,Francesca,Whitney,74,1,0,1,0,1,0,509,0,38,36816
487341491,Nico,Estes,85,1,1,2,0,2,0,1918,0,83,38148
487355429,Bella,Wyatt,61,1,0,2,0,2,3,1067,0,46,41039
487382759,Norah,Dickerson,49,1,1,2,0,0,0,626,0,40,17039
487391929,Kendall,James,71,1,0,1,0,1,0,475,0,34,49876
487460847,Royalty,Bradford,72,1,0,0,0,1,0,257,0,52,31214
487494094,Marlee,Baldwin,56,1,0,0,0,0,0,130,0,24,46834
487507229,Sean,Buchanan,63,1,0,0,0,2,2,2902,0,18,41673
487517538,Zelda,Schwartz,52,1,0,0,0,0,0,453,0,8,34274
487526094,Adrianna,Avila,56,1,1,0,0,1,0,155,0,15,19958
487532449,Adilynn,Horn,60,1,1,0,0,0,0,127,0,33,40840
487547489,Joe,Adkins,35,1,0,1,0,1,0,1518,0,17,23281
487559985,Kingsley,Fletcher,42,1,1,0,0,2,2,3451,0,61,39172
487610618,Charlie,Sparks,64,1,0,0,0,1,0,76,0,14,41704
487636552,Nora,Sosa,63,1,0,5,0,1,0,242,0,18,31767
487656264,Lara,Obrien,73,0,0,0,1,0,3,751,0,18,6275
487660873,Jared,Aguilar,70,1,0,0,0,1,0,238,0,52,4616
487704769,Vivaan,Daugherty,55,1,1,2,0,0,0,161,0,14,38339
487714357,Mason,Stone,61,1,0,0,0,0,0,243,0,9,7804
487750247,Tripp,Mercado,31,1,0,1,0,1,0,1842,0,11,23431
487764242,Rayan,Garner,49,1,0,0,0,0,1,975,0,15,6691
487780120,Deacon,Mclaughlin,49,0,0,0,0,0,0,170,0,18,18170
487825956,Jakob,Morse,54,1,0,0,0,0,0,133,0,19,19053
487835949,Faith,Warren,77,1,0,0,0,0,0,648,0,21,36178
487867080,Amira,Davidson,59,1,0,1,0,1,0,197,0,61,19641
487926310,King,Cardenas,79,1,1,0,0,1,0,594,0,94,35341
487933896,Dominique,Russo,70,1,0,0,0,0,0,74,0,15,27210
487966326,Adele,Marshall,55,1,1,2,0,3,5,17106,1,55,75148
487983126,Zeke,Dudley,37,1,1,0,0,0,0,314,0,18,11475
488004787,Anniston,Hess,64,1,0,1,0,1,0,105,0,15,8930
488063022,Laurel,Haas,47,1,1,1,0,0,3,822,0,17,4319
488086100,Jasmin,Dickerson,56,1,1,0,0,3,10,923,0,24,26481
488096932,Koda,Mosley,36,1,0,1,0,1,0,313,0,5,21634
488096964,Lilyanna,Bowers,32,1,0,0,0,0,0,688,0,9,10406
488102862,Leah,Coffey,51,1,0,1,0,0,0,494,0,31,20083
488116559,Kody,Murillo,51,0,0,0,0,0,0,130,0,2,6466
488131001,Reyansh,Fuentes,59,0,0,0,0,0,0,121,0,5,7684
488160264,Kyler,Mercer,82,1,1,2,0,2,1,1765,0,66,38156
488209234,Bode,Mccarty,61,0,0,0,0,0,0,91,0,6,24691
488327250,Francesca,Burke,38,1,1,1,0,0,1,740,0,35,8244
488357635,Jolene,Gibson,59,1,0,0,0,1,0,517,0,31,35134
488365426,Laurel,Mccarty,71,1,0,1,0,0,0,116,0,49,58030
488372134,Alma,Kidd,74,0,0,0,0,2,4,11963,1,42,24988
488373268,Payton,Bauer,54,1,0,0,0,0,0,152,0,14,9224
488413033,Ryland,Pierce,54,1,0,0,0,0,0,177,0,15,48019
488438384,Rene,Le,59,1,0,0,0,1,0,635,0,60,16008
488517944,Ashley,Heath,47,0,0,0,0,1,0,3635,0,4,18726
488522399,Dana,Brewer,68,1,0,0,0,2,0,4966,1,19,1135
488531819,Elizabeth,Lynn,50,0,0,0,0,0,0,432,0,14,15120
488557724,Emmanuel,Ruiz,72,1,0,1,0,1,0,62,0,13,38774
488613238,Maximus,Burton,65,1,0,1,1,1,2,481,0,68,33022
488621164,Briar,Manning,61,1,0,0,0,2,1,3349,0,33,43434
488631928,Xander,Brock,67,0,0,0,0,0,0,381,0,38,15946
488667633,Charli,Christian,57,1,0,0,0,0,0,102,0,11,16439
488698728,Demetrius,Stout,89,1,0,2,0,1,0,130,0,38,12135
488767748,Danica,Newton,75,0,0,0,0,1,0,15336,1,41,26575
488771893,Brayson,Petty,63,0,0,0,0,0,4,774,0,15,22424
488860801,Tinsley,Kidd,51,1,1,0,0,1,0,546,0,57,24413
488934225,Robert,Duncan,60,1,1,0,0,1,0,212,0,57,48063
488954777,Kenley,Mcneil,75,0,0,0,0,2,2,31059,1,191,51978
488981260,Rhea,Blevins,86,1,0,3,0,1,0,46,0,10,49368
489010821,Sky,Wilson,50,1,0,0,0,0,3,1054,0,59,2946
489027611,Fatima,Lawrence,53,1,0,1,0,0,1,202,0,5,18406
489067594,Luciana,Drake,46,1,0,0,0,0,0,208,0,11,11119
489121382,Terrell,Rodriguez,73,0,0,4,0,2,1,3684,1,34,2622
489154785,Kye,Lin,64,1,1,0,0,0,0,821,0,22,34967
489171227,Ansley,Booth,67,1,0,1,0,0,0,226,0,10,39499
489258277,Maddison,Huang,55,0,0,0,0,1,0,1844,0,26,2259
489281520,Gage,Yoder,37,1,0,0,0,1,1,308,0,9,2946
489314159,Karsyn,Martinez,58,0,0,0,0,0,1,92,0,2,5533
489315626,Ainsley,Hines,65,1,0,1,0,3,7,309,0,39,36775
489477441,Nataly,Gould,32,1,0,0,0,1,0,1588,0,19,6736
489535621,Alejandro,Gould,42,1,0,0,0,1,0,464,0,22,18405
489549360,Kalani,Patrick,65,1,0,6,0,2,0,680,0,23,29537
489588791,Journee,Thompson,80,1,0,0,0,1,0,529,0,102,32685
489645438,Rayan,Osborne,81,1,0,0,0,0,0,83,0,1,23929
489670861,Ulises,Eaton,70,1,1,0,1,5,3,14899,1,172,103163
489673730,Jason,Pineda,80,1,1,0,0,1,2,361,0,112,26216
489690542,Dane,Newton,46,1,1,2,0,1,1,616,0,43,22173
489724913,Angie,Benjamin,76,1,0,0,1,3,11,3648,1,24,18766
489742633,Damon,Mcgrath,48,1,1,1,0,3,1,9080,1,45,36848
489760800,Aubriella,Howe,61,1,0,1,0,0,0,407,0,33,10617
489770125,Mavis,Colon,72,1,0,0,0,1,2,235,0,25,31655
489793339,Kingsley,Bautista,68,1,0,0,0,1,0,740,0,69,49386
489825975,Franco,Welch,55,1,0,1,0,1,0,102,0,16,256
489845918,Susan,Nixon,30,1,0,0,0,1,0,2375,0,19,1754
489885177,Meadow,Small,32,1,1,0,0,0,0,1250,0,1,10894
489889913,Hunter,Molina,60,1,1,0,0,0,0,88,0,15,19904
489990564,Kathryn,Conner,44,1,0,1,0,0,0,188,0,9,16314
490012135,Marcos,Barnes,66,1,1,0,0,1,3,6822,1,29,6549
490041332,Miah,Peterson,53,1,0,0,1,0,0,338,0,18,40498
490059666,Javion,Garrett,49,1,0,0,0,0,0,185,0,11,11370
490068038,Tiana,Porter,61,1,0,0,0,0,0,130,0,9,30558
490068245,Alonzo,Ball,77,1,0,0,0,0,0,52,0,32,19210
490095153,Kasen,Meyer,61,1,0,0,0,1,0,517,0,46,49197
490098923,Alexa,Mccarty,59,1,0,0,0,0,0,274,0,20,14100
490136930,Ally,Baker,61,1,0,0,0,0,0,283,0,36,46112
490142266,Tessa,Quinn,49,1,0,1,0,1,0,411,0,30,4241
490168453,Briggs,Elliott,46,1,1,0,0,1,2,4132,0,71,22419
490186700,Harrison,Skinner,52,1,0,1,0,1,0,2042,0,28,34744
490239776,Kole,Walters,56,1,0,0,0,3,4,7307,1,12,76200
490246400,Matilda,Mcintosh,33,1,1,0,0,1,0,1125,0,2,4437
490253451,Luciano,Richards,61,1,0,0,0,1,2,342,0,30,32142
490298336,Tripp,Williamson,77,1,0,0,0,1,0,157,0,24,3400
490310792,Scott,Dunn,36,1,1,0,0,2,2,1897,0,16,19520
490316428,Kenna,Horton,74,1,0,0,0,1,0,166,0,41,32691
490463360,Warren,Mora,52,0,0,0,0,1,2,4593,0,27,20783
490494180,Joy,Brandt,59,1,1,3,0,1,0,221,0,30,37894
490506220,Charlie,Vaughn,73,1,0,0,0,0,1,124,0,62,42624
490642171,Savannah,Short,47,1,0,0,0,2,7,8688,1,16,26278
490643898,Maverick,Vance,38,1,1,2,0,1,0,1052,0,15,20142
490707153,Elliana,Mitchell,32,1,0,0,0,0,0,734,0,2,13453
490711648,Davion,Harding,77,1,1,1,0,1,1,718,0,114,30103
490734879,Ayden,Bernard,68,1,0,0,0,0,0,1168,0,36,45831
490795269,Rivka,Wade,88,1,0,0,0,1,0,911,0,12,36400
490811103,Marianna,Donovan,78,0,0,0,0,0,0,450,0,1,20717
490814762,Myra,Gross,68,1,0,0,0,0,0,423,0,40,48627
490816350,Ramon,Fry,85,1,0,1,0,0,0,129,0,33,49454
490899011,Cristiano,Krause,88,1,0,1,0,0,0,60,0,24,14019
490929366,Leslie,Hess,62,1,1,2,0,1,1,563,0,54,17571
490930004,Angelique,Mejia,89,1,0,1,0,1,0,158,0,56,6521
490957891,Nina,Church,31,1,1,1,0,1,2,1615,0,15,3801
491017542,Nico,Gomez,94,0,0,0,0,1,0,717,0,38,15236
491022614,Aileen,Carroll,59,1,0,0,0,1,1,248,0,8,36991
491065493,Anika,Henry,39,1,0,0,0,0,0,250,0,6,7554
491099082,Adelina,Jordan,88,1,0,0,0,0,0,84,0,15,26038
491113418,Valentin,Crosby,68,0,0,0,0,2,1,2679,0,32,21501
491146511,Wren,Keith,33,1,1,0,0,1,0,5460,0,14,19738
491169595,Allison,Rosales,55,1,0,0,0,0,0,206,0,15,374
491184684,Mina,Mcdonald,61,1,1,0,0,0,0,119,0,15,8382
491214283,Renata,Bass,67,0,0,0,0,2,0,3164,0,29,30059
491250741,Hadlee,Parrish,49,0,0,0,0,0,0,1156,0,1,9550
491369389,Kaiya,Nash,56,1,1,0,0,0,0,116,0,6,5265
491389030,Javier,Novak,60,1,0,0,0,3,3,6482,1,135,248266
491407459,Raven,Wilkerson,54,0,0,0,0,0,0,120,0,4,23807
491413677,Elise,Arias,78,0,0,0,0,0,0,100,0,1,8174
491416031,Kyleigh,Pena,74,1,0,0,0,1,0,1752,0,41,45306
491471355,Brody,Wu,69,1,0,2,0,1,2,327,0,14,44458
491562697,Kathryn,Wolfe,30,1,0,4,0,0,2,1788,0,17,18486
491569539,Jase,Kerr,68,0,0,0,0,0,0,973,0,1,21411
491580040,Kayson,Bauer,56,1,0,0,0,0,0,204,0,21,14670
491629915,Nathanael,Bartlett,39,1,0,1,0,1,1,425,0,16,22791
491637733,Zariah,Best,54,1,1,1,0,0,0,238,0,17,433
491670909,Anniston,Travis,74,1,0,1,0,1,0,101,0,6,39351
491703428,Ben,Collier,77,1,0,0,0,2,2,1659,0,42,65438
491724281,Edith,Glass,59,0,0,0,0,2,0,8200,1,40,46810
491731940,Brittany,Christensen,37,1,1,1,0,1,0,1431,0,32,4812
491789704,Arielle,Todd,58,1,0,0,0,0,0,107,0,13,44583
491792099,Gianni,Spence,59,1,0,0,0,0,0,913,0,21,40616
491804542,Gary,Harrington,69,1,0,0,0,0,0,112,0,19,40102
491806142,Rocky,Yoder,89,1,0,0,0,0,0,73,0,20,5993
491826121,Nasir,Pittman,70,1,0,0,0,0,2,83,0,13,41094
491847580,Langston,Barrera,66,1,0,0,0,0,0,380,0,47,43626
491880674,Gauge,Brock,67,0,0,0,0,0,2,265,0,7,21489
491917109,Vada,Graham,68,1,0,0,0,0,0,113,0,4,39445
491982724,Mia,Nguyen,75,1,0,3,0,1,4,513,0,44,35012
492055089,Mohammad,Nolan,63,1,0,0,0,2,3,2560,0,45,43108
492076483,Raven,French,78,0,0,0,0,1,2,153,0,37,13745
492093496,Brooklyn,Parks,59,1,0,0,0,1,1,1054,0,81,7926
492108430,Aylin,Orr,79,1,1,1,0,1,6,1030,0,50,35259
492144355,Kasen,Fowler,79,1,0,0,0,0,0,106,0,30,20068
492159023,Dillon,Herman,76,1,1,0,0,0,0,114,0,58,5307
492197363,Amani,Vasquez,56,0,0,0,0,0,2,155,0,3,18848
492325852,Callie,Bender,37,1,1,1,0,2,4,2941,0,37,5038
492351530,Kinslee,Mccoy,60,1,0,1,0,1,0,219,0,28,25540
492396719,Kamryn,Barnes,75,1,0,2,0,0,0,497,0,8,47604
492399927,Felix,Mccarthy,53,1,0,1,0,1,0,434,0,27,13162
492420917,Natasha,Wong,47,1,1,0,0,1,0,895,0,58,15197
492430614,Lydia,Acosta,75,0,0,0,0,1,0,1006,0,1,8093
492454891,Dean,Eaton,61,1,0,1,0,0,0,91,0,13,32951
492462817,Faith,Horne,62,1,0,0,0,2,0,1073,0,20,29848
492492437,Anika,Arroyo,45,1,1,0,0,3,2,5621,0,26,17703
492534719,Ismael,Stafford,31,1,1,0,0,1,3,1650,0,11,10291
492562078,Camden,Nguyen,77,1,0,1,0,0,0,98,0,31,39454
492562487,Rosalyn,Hardy,61,1,1,2,0,0,0,302,0,36,37955
492566931,Dean,Mills,83,1,0,0,0,0,0,53,0,39,18643
492624721,Mia,Obrien,77,1,0,0,0,1,0,78,0,10,31224
492722152,Elisha,Mcmillan,75,1,1,3,0,0,0,118,0,80,19987
492780723,Adaline,Reyes,55,1,1,0,0,1,0,463,0,21,26778
492861210,Jessa,Cummings,63,1,0,0,0,0,0,247,0,35,39614
492917570,Journee,Barber,62,1,0,1,0,1,0,78,0,7,43287
492965711,Kingsley,Jennings,57,0,0,0,0,0,0,92,0,7,1712
493014970,Fiona,Perry,70,1,0,0,0,0,0,260,0,36,39004
493043196,Aarav,Barrera,40,1,0,0,0,0,0,729,0,11,16286
493046789,Faye,Dawson,61,1,0,0,0,1,0,98,0,7,11370
493063169,Alexa,Erickson,55,1,0,0,0,0,0,111,0,22,5452
493092446,Jamari,Robinson,58,1,0,0,0,1,0,397,0,42,19733
493111727,Hattie,Graves,64,1,0,0,0,0,0,313,0,10,29578
493141062,Barrett,Stone,57,1,0,0,0,1,0,116,0,18,15767
493166474,Kennedy,Rowland,32,1,1,0,0,1,0,700,0,7,2477
493191381,Gauge,Terrell,67,1,0,0,0,0,0,282,0,25,47162
493205570,Beau,Fowler,45,1,0,1,0,0,0,868,0,12,15670
493210337,Kiera,Morrison,66,1,0,0,0,1,0,799,0,60,26451
493250989,Adley,Lowe,66,1,0,1,0,0,0,100,0,14,18717
493270295,Ulises,Sanford,69,1,0,2,0,1,0,244,0,42,41460
493336523,Turner,Hunt,45,1,0,0,0,1,0,841,0,34,27847
493347006,Dallas,Jensen,52,1,0,0,0,0,0,188,0,8,16659
493348983,Eleanor,Whitney,88,0,0,0,0,0,0,50,0,2,22825
493461278,Alaya,Mccullough,66,1,1,0,0,1,0,1136,0,136,38661
493494299,Brooklyn,Rowland,83,1,0,0,0,0,0,159,0,24,30525
493498677,Benton,Melendez,41,1,1,1,0,1,4,2261,0,7,40812
493515720,Finn,Mejia,87,0,0,0,0,0,0,160,0,18,10719
493537541,Kolten,Bradshaw,63,0,0,0,0,0,0,136,0,1,17746
493592552,Erick,Juarez,70,1,0,3,0,1,0,743,0,67,32673
493604891,Kaliyah,Walter,89,1,0,0,0,0,0,221,0,60,17542
493629662,Nico,Clements,73,0,0,0,0,0,0,199,0,17,7921
493664984,Brentley,Hodge,46,1,0,0,0,0,0,234,0,12,1958
493715412,Julie,Booker,56,1,0,0,0,0,0,461,0,14,32335
493752072,Sara,Carroll,56,1,0,1,0,1,0,259,0,44,24655
493769840,Maliah,Sosa,56,1,0,0,0,2,4,731,0,258,22583
493812488,Bennett,Davenport,46,1,0,0,0,0,1,557,0,30,6157
493831957,Alaina,Powers,64,1,0,0,0,0,0,135,0,13,32826
493840452,Abdiel,Adkins,69,1,0,1,0,3,7,3206,1,123,33361
493861115,Freya,Rhodes,35,1,0,3,0,1,0,664,0,16,19724
493867965,Houston,Fuller,61,1,0,2,0,2,7,1099,0,36,11940
493869849,Logan,Villarreal,56,1,0,0,0,2,0,1918,0,33,35030
493875849,Maddison,Tapia,64,1,0,0,0,1,0,200,0,34,38457
493911791,Brenden,Stout,61,0,0,0,0,0,1,203,0,6,17796
493929550,Helena,Glover,45,1,0,0,0,0,0,1966,0,36,23014
493931515,Tristan,Fields,53,1,0,0,0,0,0,207,0,32,6789
493933253,Victor,Leblanc,45,1,0,0,0,0,0,294,0,3,21362
493947705,Wayne,Harper,57,0,0,0,0,1,0,1947,0,17,6139
493968424,Macie,Leon,54,1,0,0,0,1,0,153,0,7,7088
494010926,Eugene,Glass,74,1,0,0,0,1,0,141,0,16,45318
494078364,Gunnar,Morton,59,1,1,4,0,2,7,835,0,51,1626
494114468,Jemma,Werner,87,1,0,0,0,2,2,801,0,1,8316
494132461,Joslyn,Alexander,62,1,0,1,0,1,0,93,0,12,14552
494141832,Colten,Pearson,70,1,0,0,0,2,1,1806,0,18,33711
494143409,Lola,Schwartz,67,0,0,0,0,0,0,74,0,6,6884
494147010,Matthew,Brown,58,1,0,2,0,0,2,189,0,14,3444
494174314,Bella,Vang,58,1,0,1,0,1,2,163,0,40,46899
494191881,Griffin,Cannon,63,0,0,0,0,1,0,1786,0,7,119084
494208502,Susan,Lara,83,1,0,1,0,1,0,143,0,61,27485
494208879,Darrell,Gray,62,0,0,0,0,2,7,886,0,20,20217
494253632,Cadence,Knight,58,1,0,0,0,4,6,34305,1,25,1458459
494279225,Kyle,Yu,47,1,0,0,0,0,0,175,0,9,22171
